date,condition,quantity,price,card_name
8/30/24,NM Holofoil,1,$4.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/30/24,NM Holofoil,1,$5.69,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/30/24,NM Holofoil,1,$5.67,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/30/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/30/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/30/24,NM Holofoil,1,$4.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$4.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.25,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.25,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$8.97,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,LP Holofoil,1,$5.65,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.32,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,MP Holofoil,1,$4.20,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,LP Holofoil,1,$5.65,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,1,$5.70,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,LP Holofoil,1,$5.53,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,NM Holofoil,5,$4.43,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/29/24,LP Holofoil,1,$5.69,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$6.18,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$5.76,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$4.41,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,2,$5.84,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$6.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$5.60,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$6.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$6.08,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,LP Holofoil,1,$4.17,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$6.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$6.08,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,LP Holofoil,1,$5.39,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$3.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,2,$5.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$6.79,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,2,$6.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$6.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/28/24,NM Holofoil,1,$4.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$6.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$4.85,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$3.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$6.08,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,LP Holofoil,1,$6.76,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$6.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$5.25,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$4.20,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$8.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$4.42,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$6.29,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/27/24,NM Holofoil,1,$6.53,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,NM Holofoil,1,$6.30,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,NM Holofoil,1,$9.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,NM Holofoil,1,$5.91,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,NM Holofoil,1,$6.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,LP Holofoil,1,$6.81,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,LP Holofoil,1,$6.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,NM Holofoil,1,$4.80,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,LP Holofoil,1,$6.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,NM Holofoil,1,$6.25,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,NM Holofoil,1,$5.90,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/26/24,NM Holofoil,1,$5.77,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$5.34,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$6.09,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$8.97,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$5.10,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$6.09,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$4.63,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$5.89,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$5.88,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,9,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$6.79,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$15.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,LP Holofoil,1,$4.23,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,LP Holofoil,5,$5.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$6.29,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/25/24,NM Holofoil,1,$6.79,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,LP Holofoil,1,$5.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,NM Holofoil,1,$6.08,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,NM Holofoil,1,$5.91,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,LP Holofoil,1,$5.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,LP Holofoil,1,$5.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,NM Holofoil,1,$5.88,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,NM Holofoil,3,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/24/24,NM Holofoil,1,$8.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$5.69,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$6.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$6.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,LP Holofoil,1,$5.97,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$4.67,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$4.67,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$6.96,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,LP Holofoil,1,$5.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$4.68,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,LP Holofoil,2,$5.53,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,LP Holofoil,1,$5.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$5.46,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$5.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,LP Holofoil,1,$5.44,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$4.18,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$4.18,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/23/24,NM Holofoil,1,$8.97,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/22/24,NM Holofoil,1,$5.34,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/22/24,NM Holofoil,1,$6.96,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/22/24,NM Holofoil,6,$7.12,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/22/24,NM Holofoil,1,$5.94,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/22/24,NM Holofoil,1,$5.28,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/22/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,LP Holofoil,1,$5.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,NM Holofoil,1,$5.52,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,NM Holofoil,1,$6.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,NM Holofoil,1,$6.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,NM Holofoil,1,$5.98,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,LP Holofoil,1,$6.49,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,NM Holofoil,1,$6.15,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,NM Holofoil,1,$5.94,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/21/24,LP Holofoil,1,$6.42,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/20/24,LP Holofoil,1,$6.29,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/20/24,NM Holofoil,1,$5.94,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/20/24,NM Holofoil,1,$6.90,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/20/24,LP Holofoil,1,$5.78,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/20/24,NM Holofoil,1,$6.90,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/20/24,NM Holofoil,1,$6.90,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/20/24,LP Holofoil,1,$5.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,MP Holofoil,1,$4.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$8.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$6.89,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$5.22,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$5.39,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,LP Holofoil,1,$5.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$6.24,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$6.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$5.40,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$4.75,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,2,$6.08,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,MP Holofoil,1,$4.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$6.08,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/19/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$6.08,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$6.17,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$6.62,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,LP Holofoil,1,$4.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.84,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/18/24,NM Holofoil,1,$5.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$14.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,LP Holofoil,1,$6.64,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,LP Holofoil,1,$6.29,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,LP Holofoil,1,$6.29,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,LP Holofoil,1,$6.29,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$6.62,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$5.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$5.41,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,9,$9.49,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$4.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/17/24,NM Holofoil,1,$6.24,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,1,$9.49,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,LP Holofoil,1,$5.19,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,1,$6.54,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,1,$5.46,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,LP Holofoil,1,$5.42,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,LP Holofoil,1,$5.15,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,1,$9.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,1,$5.40,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,1,$6.24,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,1,$5.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,LP Holofoil,1,$5.38,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/16/24,NM Holofoil,2,$5.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,LP Holofoil,1,$5.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$6.24,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$5.42,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,LP Holofoil,1,$6.64,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$4.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$4.09,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$2.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$6.24,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,4,$5.90,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$4.75,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/15/24,NM Holofoil,1,$6.24,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,LP Holofoil,1,$5.06,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$4.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$5.36,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$6.24,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,LP Holofoil,1,$5.56,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$6.25,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$6.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$6.13,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,LP Holofoil,1,$4.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$5.73,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$5.73,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$4.72,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,NM Holofoil,1,$4.72,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/14/24,LP Holofoil,1,$4.45,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/13/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/13/24,NM Holofoil,1,$4.12,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/13/24,LP Holofoil,1,$4.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/13/24,NM Holofoil,1,$5.34,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/13/24,NM Holofoil,1,$6.43,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/13/24,LP Holofoil,1,$4.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/13/24,NM Holofoil,1,$4.05,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/13/24,NM Holofoil,1,$8.97,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/12/24,NM Holofoil,1,$4.40,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/12/24,NM Holofoil,1,$5.69,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/12/24,NM Holofoil,1,$4.49,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/12/24,NM Holofoil,1,$5.67,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/12/24,NM Holofoil,1,$5.53,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/12/24,NM Holofoil,1,$5.60,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/12/24,NM Holofoil,1,$5.98,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,LP Holofoil,1,$6.29,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$6.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$5.48,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$6.99,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$4.50,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,LP Holofoil,1,$6.27,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$4.16,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$6.17,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$4.14,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$4.71,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$6.18,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$6.18,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$6.18,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$5.32,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$8.97,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,NM Holofoil,1,$6.18,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/11/24,LP Holofoil,1,$5.44,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/10/24,NM Holofoil,1,$4.60,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/10/24,NM Holofoil,1,$5.85,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/10/24,LP Holofoil,1,$5.46,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/10/24,NM Holofoil,1,$4.71,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/10/24,NM Holofoil,1,$6.07,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/10/24,NM Holofoil,1,$5.95,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/10/24,NM Holofoil,1,$6.06,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/10/24,NM Holofoil,1,$5.98,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$5.98,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$4.71,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,LP Holofoil,1,$6.10,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$4.24,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$4.34,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$4.16,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$5.33,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$5.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,LP Holofoil,1,$6.10,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$6.18,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,2,$5.32,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$5.34,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
8/9/24,NM Holofoil,1,$4.00,Mew - Crown Zenith: Galarian Gallery (CRZ:GG)
